Time|s,weaBus.TDryBul|degC,weaBus.HGloHor|W/m2
1014300,-0.27747193,0
1015200,-0.6000122,0
1016100,-1.1167358,0
1017000,-1.8688415,0
1017900,-2.6615357,0
1018800,-3.299994,0
1019700,-3.7839417,0
1020600,-4.235724,0
1021500,-4.644629,0
1022400,-5.000006,0
1023300,-5.323218,0
1024200,-5.6285768,0
1025100,-5.894629,0
1026000,-6.1000123,0
1026900,-6.2611146,0
1027800,-6.41178,0
1028700,-6.5565553,0
1029600,-6.699988,0
1030500,-6.8324037,0
1031400,-6.950415,0
1032300,-7.068213,0
1033200,-7.199988,0
1034100,-7.624457,0
1035000,-8.37174,0
1035900,-9.083166,0
1036800,-9.4,0
1037700,-9.4,0
1038600,-9.4,0
1039500,-9.4,0
1040400,-9.4,0
1041300,-9.4,0
1042200,-9.4,0
1043100,-9.4,0
1044000,-9.4,0
1044900,-9.475561,0
1045800,-9.651464,0
1046700,-9.85166,0
1047600,-10.000006,0
1048500,-10.036383,0
1049400,-10.000006,0
1050300,-9.963598,0
1051200,-10.000006,0
1052100,-10.226477,0
1053000,-10.598516,0
1053900,-10.946325,0
1054800,-11.100012,0
1055700,-11.100012,0
1056600,-11.100012,0
1057500,-11.100012,0
1058400,-11.100012,0
1059300,-11.100012,0
1060200,-11.100012,0
1061100,-11.100012,1.2254099
1062000,-11.100012,5.1844263
1062900,-11.100012,12.3012295
1063800,-11.100012,23
1064700,-11.100012,39.31758
1065600,-11.100012,61.882404
1066500,-10.9979,89.00603
1067400,-10.736029,119
1068300,-10.38117,151.60533
1069200,-10.000006,186.24788
1070100,-9.576666,220.76648
1071000,-9.101477,253
1071900,-8.650549,282.228
1072800,-8.2999935,309.40405
1073700,-8.025,334.87808
1074600,-7.750006,359
1075500,-7.4750123,379.90872
1076400,-7.199988,396.1108
1077300,-6.924994,408.50745
1078200,-6.65,418
1079100,-6.375006,422.4212
1080000,-6.1000123,419.36563
1080900,-5.824988,409.37723
1081800,-5.549994,393
1082700,-5.275,365.91693
1083600,-5.000006,329.16885
1084500,-5.000006,291.33636
1085400,-5.366675,261
1086300,-5.824988,245.00723
1087200,-6.1000123,238.33072
1088100,-6.1000123,231.73885
1089000,-6.0083375,216
1089900,-5.9625,174.6274
1090800,-6.1000123,113.312584
1091700,-6.375006,56.091484
1092600,-6.65,27
1093500,-6.924994,20.684696
1094400,-7.199988,15.673897
1095300,-7.4750123,11.826149
1096200,-7.750006,9
1097100,-8.025,6.264844
1098000,-8.2999935,3.31875
1098900,-8.445593,0.9632813
1099800,-8.413244,0
1100700,-8.324255,0
1101600,-8.2999935,0
1102500,-8.421057,0
1103400,-8.624273,0
1104300,-8.815344,0
1105200,-8.9,0
1106100,-8.648596,0
1107000,-8.087957,0
1107900,-7.508307,0
1108800,-7.199988,0
1109700,-7.175421,0
1110600,-7.210364,0
1111500,-7.240088,0
1112400,-7.199988,0
1113300,-7.0675416,0
1114200,-6.901709,0
1115100,-6.760016,0
1116000,-6.699988,0
1116900,-6.699988,0
1117800,-6.699988,0
1118700,-6.699988,0
1119600,-6.699988,0
1120500,-6.699988,0
1121400,-6.699988,0
1122300,-6.699988,0
1123200,-6.699988,0
1124100,-6.7541566,0
1125000,-6.8861146,0
1125900,-7.049994,0
1126800,-7.199988,0
1127700,-7.342871,0
1128600,-7.50318,0
1129500,-7.661902,0
1130400,-7.799994,0
1131300,-7.3845887,0
1132200,-6.287482,0
1133100,-5.096625,0
1134000,-4.4,0
1134900,-4.1971803,0
1135800,-4.112677,0
1136700,-4.1718507,0
1137600,-4.4,0
1138500,-4.792334,0
1139400,-5.266791,0
1140300,-5.7328553,0
1141200,-6.1000123,0
1142100,-6.400397,0
1143000,-6.66355,0
1143900,-6.794928,0
1144800,-6.699988,0
1145700,-6.447211,0
1146600,-6.1737733,0
1147500,-5.8884645,0.44444445
1148400,-5.6000123,2.5185184
1149300,-5.300757,7.3333335
1150200,-4.9891114,16
1151100,-4.6829286,29.376165
1152000,-4.4,45.95681
1152900,-4.3585267,63.30905
1153800,-4.6048036,79
1154700,-4.898688,93.26994
1155600,-5.000006,107.33717
1156500,-4.8723207,120.23582
1157400,-4.684546,131
1158300,-4.5044923,138.53984
1159200,-4.4,143.64792
1160100,-4.387976,148.18204
1161000,-4.412024,154
1161900,-4.4300904,161.77838
1162800,-4.4,170.4965
1163700,-4.2963014,179.46637
1164600,-4.15,188
1165500,-4.003699,192.09166
1166400,-3.9,191.07494
1167300,-3.885077,189.27074
1168200,-3.928412,191
1169100,-3.9575257,229.79675
1170000,-3.9,306.02173
1170900,-3.762793,374.2358
1171800,-3.609076,389
1172700,-3.4508424,359.90067
1173600,-3.299994,327.50894
1174500,-3.154059,292.86273
1175400,-3.0123353,257
1176300,-2.889441,219.90894
1177200,-2.799994,181.96548
1178100,-2.8617005,144.78929
1179000,-3.1240296,110
1179900,-3.4993653,80.85322
1180800,-3.9,58.581226
1181700,-4.316046,41.768616
1182600,-4.767035,29
1183500,-5.2095094,18.158388
1184400,-5.6000123,8.890789
1185300,-5.932532,2.4277961
1186200,-6.2283998,0
1187100,-6.485083,0
1188000,-6.699988,0
1188900,-6.868384,0
1189800,-6.9974732,0
1190700,-7.1028504,0
1191600,-7.199988,0
1192500,-7.236151,0
1193400,-7.1981874,0
1194300,-7.1611085,0
1195200,-7.199988,0
1196100,-7.548346,0
1197000,-8.210363,0
1197900,-8.917212,0
1198800,-9.4,0
1199700,-9.466894,0
1200600,-9.297277,0
1201500,-9.179022,0
1202400,-9.4,0
1203300,-9.916601,0
1204200,-10.482763,0
1205100,-11.082525,0
1206000,-11.699987,0
1206900,-12.471197,0
1207800,-13.36051,0
1208700,-14.094549,0
1209600,-14.4,0
1210500,-14.4,0
1211400,-14.4,0
1212300,-14.4,0
1213200,-14.4,0
1214100,-14.4,0
1215000,-14.4,0
1215900,-14.4,0
1216800,-14.4,0
1217700,-14.4,0
1218600,-14.4,0
1219500,-14.4,0
1220400,-14.4,0
1221300,-14.359381,0
1222200,-14.250006,0
1223100,-14.090612,0
1224000,-13.9,0
1224900,-13.660803,0
1225800,-13.370459,0
1226700,-13.069891,0
1227600,-12.7999935,0
1228500,-12.636358,0
1229400,-12.554541,0
1230300,-12.44544,0
1231200,-12.199987,0
1232100,-11.744635,0
1233000,-11.15238,0
1233900,-10.533941,2.237069
1234800,-10.000006,7.965517
1235700,-9.569983,15.711206
1236600,-9.166357,24
1237500,-8.754583,32.84348
1238400,-8.2999935,44.84698
1239300,-7.765631,62.426994
1240200,-7.179175,88
1241100,-6.603125,122.74326
1242000,-6.1000123,163.27371
1242900,-5.659369,205.1673
1243800,-5.2291627,244
1244700,-4.809363,279.94714
1245600,-4.4,315.03143
1246500,-4.002356,347.60004
1247400,-3.6104188,376
1248300,-3.2132936,397.07407
1249200,-2.799994,410.59946
1250100,-2.3750062,419.32513
1251000,-1.9499878,426
1251900,-1.525,431.28094
1252800,-1.1000122,434.01675
1253700,-0.65811765,434.2442
1254600,-0.20499268,432
1255500,0.22561035,425.29767
1256400,0.6,412.2615
1257300,0.90874636,393.0946
1258200,1.1799866,368
1259100,1.4362427,328.98798
1260000,1.7000061,277.3753
1260900,1.975,227.32501
1261800,2.2499938,193
1262700,2.5249877,171.82883
1263600,2.800012,151.36824
1264500,2.996698,130.97353
1265400,3.0495238,110
1266300,2.977594,87.720795
1267200,2.800012,64.7333
1268100,2.3958373,42.379154
1269000,1.7629639,22
1269900,1.0985962,7.90625
1270800,0.6,1.5277778
1271700,0.3705078,0
1272600,0.28798828,0
1273500,0.21151122,0
1274400,-6.1035157e-06,0
1275300,-0.6148437,0
1276200,-1.5469421,0
1277100,-2.4055543,0
1278000,-2.799994,0
1278900,-2.7370362,0
1279800,-2.549933,0
1280700,-2.3378968,0
1281600,-2.199988,0
1282500,-2.14646,0
1283400,-2.1249452,0
1284300,-2.140967,0
1285200,-2.199988,0
1286100,-2.6478333,0
1287000,-3.5452027,0
1287900,-4.469977,0
1288800,-5.000006,0
1289700,-4.7939515,0
1290600,-4.1169496,0
1291500,-3.4564576,0
1292400,-3.299994,0
1293300,-3.6760316,0
1294200,-4.186377,0
1295100,-4.6785645,0
1296000,-5.000006,0
1296900,-5.1546693,0
1297800,-5.2771974,0
1298700,-5.4111085,0
1299600,-5.6000123,0
1300500,-5.855597,0
1301400,-6.1423707,0
1302300,-6.432959,0
1303200,-6.699988,0
1304100,-6.93006,0
1305000,-7.109015,0
1305900,-7.208472,0
1306800,-7.199988,0
1307700,-6.9481263,0
1308600,-6.4668336,0
1309500,-5.9521546,0
1310400,-5.6000123,0
1311300,-5.40116,0
1312200,-5.225348,0
1313100,-5.086859,0
1314000,-5.000006,0
1314900,-4.9924684,0
1315800,-5.0361695,0
1316700,-5.061774,0
1317600,-5.000006,0
1318500,-4.86109,0
1319400,-4.708136,0
1320300,-4.551123,0
1321200,-4.4,0.78571427
1322100,-4.279242,5.383929
1323000,-4.1811585,16
1323900,-4.0674806,33.681465
1324800,-3.9,56.138668
1325700,-3.4541383,80.776535
1326600,-2.6848207,105
1327500,-1.8230957,129.5701
1328400,-1.1000122,155.78569
1329300,-0.5148376,181.85844
1330200,0.066949464,206
1331100,0.61528933,204.05774
1332000,1.1,172.4908
1332900,1.5364319,140.42845
1333800,1.9626099,137
1334700,2.3824706,159.92415
1335600,2.800012,186.69946
1336500,3.201898,216.12505
1337400,3.5873961,247
1338300,3.9792113,282.1966
1339200,4.3999877,321.40826
1340100,4.967401,358.6658
1341000,5.7035766,388
1341900,6.4879394,398.56485
1342800,7.200006,388.2068
1343700,7.8357177,363.99533
1344600,8.442865,333
1345500,8.978571,295.71225
1346400,9.399988,252.93007
1347300,9.676142,212.18286
1348200,9.836359,181
1349100,9.9284,157.61404
1350000,9.999994,135.19504
1350900,10.064264,113.67851
1351800,10.09408,93
1352700,10.076868,72.26836
1353600,9.999994,51.7466
1354500,9.672022,33.101547
1355400,9.094568,18
1356300,8.544825,8.002016
1357200,8.300013,2.612903
1358100,8.300013,0.4173387
1359000,8.300013,0
1359900,8.300013,0
1360800,8.300013,0
1361700,8.300013,0
1362600,8.300013,0
1363500,8.300013,0
1364400,8.300013,0
1365300,8.393763,0
1366200,8.6,0
1367100,8.806238,0
1368000,8.899988,0
1368900,8.814508,0
1369800,8.622065,0
1370700,8.418573,0
1371600,8.300013,0
1372500,8.295282,0
1373400,8.331507,0
1374300,8.351984,0
1375200,8.300013,0
1376100,8.188959,0
1377000,8.069361,0
1377900,7.9400573,0
1378800,7.800012,0
1379700,7.6499877,0
1380600,7.4958434,0
1381500,7.343744,0
1382400,7.200006,0
1383300,7.0703063,0
1384200,6.950006,0
1385100,6.829675,0
1386000,6.700006,0
1386900,6.5564513,0
1387800,6.4046874,0
1388700,6.2505736,0
1389600,6.1,0
1390500,5.9790893,0
1391400,5.8828063,0
1392300,5.770105,0
1393200,5.6,0
1394100,5.346704,0
1395000,5.0370116,0
1395900,4.7088256,0
1396800,4.3999877,0
1397700,4.1138244,0
1398600,3.8317199,0
1399500,3.5587707,0
1400400,3.300012,0
1401300,3.081262,0
1402200,2.925012,0
1403100,2.831262,0
1404000,2.800012,0
1404900,2.800012,0
1405800,2.800012,0
1406700,2.800012,1.3058035
1407600,2.800012,5.732143
1408500,2.800012,14.042411
1409400,2.800012,27
1410300,2.800012,46.73202
1411200,2.800012,73.16634
1412100,2.8056884,103.767494
1413000,2.8568053,136
1413900,3.004541,172.7312
1414800,3.300012,213.83017
1415700,3.8466735,252.26405
1416600,4.604791,281
1417500,5.4105163,301.56848
1418400,6.1,320.8066
1419300,6.688501,339.64142
1420200,7.275903,359
1421100,7.8253417,379.92676
1422000,8.300013,401.79187
1422900,8.725,423.01105
1423800,9.149988,442
1424700,9.5750065,447.89392
1425600,9.999994,436.6214
1426500,10.425013,416.78818
1427400,10.85,397
1428300,11.274988,379.05188
1429200,11.7000065,358.78537
1430100,11.868952,335.8762
1431000,11.675531,310
1431900,11.344324,266.55716
1432800,11.1,205.20358
1433700,10.974817,146.99821
1434600,10.850519,113
1435500,10.725977,101.281815
1436400,10.6,93.54317
1437300,10.47027,86.28294
1438200,10.33111,76
1439100,10.176386,61.958046
1440000,9.999994,46.932793
1440900,9.689386,32.691143
1441800,9.219324,21
1442700,8.714594,12.191106
1443600,8.300013,5.5865383
1444500,7.9798827,1.4387019
1445400,7.682611,0
1446300,7.419061,0
1447200,7.200006,0
1448100,7.0249267,0
1449000,6.884668,0
1449900,6.777063,0
1450800,6.700006,0
1451700,6.6776366,0
1452600,6.702844,0
1453500,6.726648,0
1454400,6.700006,0
1455300,6.581964,0
1456200,6.4034057,0
1457100,6.2231383,0
1458000,6.1,0
1458900,6.048425,0
1459800,6.0375,0
1460700,6.0578246,0
1461600,6.1,0
1462500,6.2124877,0
1463400,6.3999877,0
1464300,6.5874877,0
1465200,6.700006,0
1466100,6.624994,0
1467000,6.3999877,0
1467900,6.175012,0
1468800,6.1,0
1469700,6.221887,0
1470600,6.425012,0
1471500,6.615625,0
1472400,6.700006,0
1473300,6.700006,0
1474200,6.700006,0
1475100,6.700006,0
1476000,6.700006,0
1476900,6.700006,0
1477800,6.700006,0
1478700,6.700006,0
1479600,6.700006,0
1480500,6.700006,0
1481400,6.700006,0
1482300,6.700006,0
1483200,6.700006,0
1484100,6.778131,0
1485000,6.950006,0
1485900,7.121881,0
1486800,7.200006,0
1487700,7.200006,0
1488600,7.200006,0
1489500,7.200006,0
1490400,7.200006,0
1491300,7.200006,0
1492200,7.200006,0
1493100,7.200006,1.0874708
1494000,7.200006,3.8165889
1494900,7.134668,7.3874125
1495800,6.984094,11
1496700,6.8164916,15.133727
1497600,6.700006,21.573116
1498500,6.685083,31.475948
1499400,6.728418,46
1500300,6.7575316,71.39932
1501200,6.700006,107.427605
1502100,6.5600524,145.49208
1503000,6.401788,177
1503900,6.242639,201.20695
1504800,6.1,223.43651
1505700,5.9776855,244.19781
1506600,5.8607116,264
1507500,5.738397,281.6954
1508400,5.6,295.0287
1509300,5.450006,302.84766
1510200,5.300012,304
1511100,5.1499877,281.12302
1512000,4.999994,233.47641
1512900,4.85,184.8416
1513800,4.700006,159
1514700,4.550012,153.66164
1515600,4.3999877,149.69888
1516500,4.171869,145.63669
1517400,3.85,140
1518300,3.528131,133.2563
1519200,3.300012,126.432434
1520100,3.1649413,118.89234
1521000,3.0482116,110
1521900,2.9323668,96.644684
1522800,2.800012,78.83297
1523700,2.651239,60.604774
1524600,2.4996886,46
1525500,2.3483214,35.106026
1526400,2.200006,25.5625
1527300,2.0398498,17.737722
1528200,1.8770691,12
1529100,1.7507874,7.553571
1530000,1.7000061,3.7142856
1530900,1.7000061,1.0178572
1531800,1.7000061,0
1532700,1.7000061,0
1533600,1.7000061,0
1534500,1.7000061,0
1535400,1.7000061,0
1536300,1.7000061,0
1537200,1.7000061,0
1538100,1.7000061,0
1539000,1.7000061,0
1539900,1.7000061,0
1540800,1.7000061,0
1541700,1.7000061,0
1542600,1.7000061,0
1543500,1.7000061,0
1544400,1.7000061,0
1545300,1.7000061,0
1546200,1.7000061,0
1547100,1.7000061,0
1548000,1.7000061,0
1548900,1.7000061,0
1549800,1.7000061,0
1550700,1.7000061,0
1551600,1.7000061,0
1552500,1.7000061,0
1553400,1.7000061,0
1554300,1.7000061,0
1555200,1.7000061,0
1556100,1.7781311,0
1557000,1.9500061,0
1557900,2.121881,0
1558800,2.200006,0
1559700,2.200006,0
1560600,2.200006,0
1561500,2.200006,0
1562400,2.200006,0
1563300,2.200006,0
1564200,2.200006,0
1565100,2.200006,0
1566000,2.200006,0
1566900,2.1466918,0
1567800,2.016168,0
1568700,1.8525635,0
1569600,1.7000061,0
1570500,1.555597,0
1571400,1.3972718,0
1572300,1.2403198,0
1573200,1.1,0
1574100,1.1317383,0
1575000,1.3615357,0
1575900,1.6105896,0
1576800,1.7000061,0
1577700,1.5781189,0
1578600,1.3749939,0
1579500,1.1843811,0.35085228
1580400,1.1,2.0189395
1581300,1.1,5.927557
1582200,1.1,13
1583100,1.1,26.656427
1584000,1.1,46.371685
1584900,1.1,67.1511
1585800,1.1,84
1586700,1.1,97.29492
1587600,1.1,110.484375
1588500,1.1,123.18164
1589400,1.1,135
1590300,1.1,146.25
1591200,1.1,157.5
1592100,1.021875,168.75
1593000,0.85,180
1593900,0.678125,191.25
1594800,0.6,202.5
1595700,0.6,213.75
1596600,0.6,225
1597500,0.6,230.3289
1598400,0.6,227.29375
1599300,0.6140686,221.11172
1600200,0.6375061,217
1601100,0.6421753,217.20663
1602000,0.6,218.72188
1602900,0.4921814,218.87617
1603800,0.3374878,215
1604700,0.16405639,203.19633
1605600,-6.1035157e-06,184.5548
1606500,-0.15,163.88586
1607400,-0.2999939,146
1608300,-0.4499878,131.20905
1609200,-0.6000122,116.53162
1610100,-0.6715759,101.83839
1611000,-0.64090574,87
1611900,-0.5897583,71.43655
1612800,-0.6000122,55.20153
1613700,-0.71646726,39.115753
1614600,-0.8841003,24
1615500,-1.034674,12.174108
1616400,-1.1000122,4.821429
1617300,-1.1000122,1.0580357
1618200,-1.1000122,0
1619100,-1.1000122,0
1620000,-1.1000122,0
1620900,-1.1000122,0
1621800,-1.1000122,0
1622700,-1.1000122,0
1623600,-1.1000122,0
1624500,-1.1000122,0
1625400,-1.1000122,0
1626300,-1.1000122,0
1627200,-1.1000122,0
1628100,-1.1937622,0
1629000,-1.4,0
1629900,-1.6062378,0
1630800,-1.6999878,0
1631700,-1.6999878,0
1632600,-1.6999878,0
1633500,-1.6999878,0
1634400,-1.6999878,0
1635300,-1.6999878,0
1636200,-1.6999878,0
1637100,-1.6999878,0
1638000,-1.6999878,0
1638900,-1.7494873,0
1639800,-1.8736023,0
1640700,-2.0359254,0
1641600,-2.199988,0
1642500,-2.4331422,0
1643400,-2.7606263,0
1644300,-3.0828004,0
1645200,-3.299994,0
1646100,-3.1910462,0
1647000,-2.7862916,0
1647900,-2.363379,0
1648800,-2.199988,0
1649700,-2.3269105,0
1650600,-2.5294557,0
1651500,-2.7172914,0
1652400,-2.799994,0
1653300,-2.799994,0
1654200,-2.799994,0
1655100,-2.799994,0
1656000,-2.799994,0
1656900,-2.799994,0
1657800,-2.799994,0
1658700,-2.799994,0
1659600,-2.799994,0
1660500,-2.799994,0
1661400,-2.799994,0
1662300,-2.799994,0
1663200,-2.799994,0
1664100,-2.799994,0
1665000,-2.799994,0
1665900,-2.799994,1.25
1666800,-2.799994,5
1667700,-2.799994,11.25
1668600,-2.799994,20
1669500,-2.799994,31.256104
1670400,-2.799994,44.59961
1671300,-2.799994,59.39331
1672200,-2.799994,75
1673100,-2.799994,92.247314
1674000,-2.799994,111.02539
1674900,-2.7318177,129.29077
1675800,-2.5681825,145
1676700,-2.370459,157.5586
1677600,-2.199988,168.15625
1678500,-2.0652528,177.42578
1679400,-1.9354004,186
1680300,-1.8128113,193.79933
1681200,-1.6999878,200.6107
1682100,-1.6537842,206.86673
1683000,-1.6839355,213
1683900,-1.722113,215.7491
1684800,-1.6999878,214.11484
1685700,-1.6156372,211.92316
1686600,-1.5000061,213
1687500,-1.3343872,241.79762
1688400,-1.1000122,299.39056
1689300,-0.82498777,354.53824
1690200,-0.5499939,376
1691100,-0.275,365.70303
1692000,-6.1035157e-06,347.16953
1692900,0.2749878,321.55124
1693800,0.55001223,290
1694700,0.8250061,254.98401
1695600,1.1,219.00777
1696500,1.376947,183.27765
1697400,1.6135498,149
1698300,1.7433716,115.57287
1699200,1.7000061,83.09361
1700100,1.3417298,53.81756
1701000,0.70507205,30
1701900,-0.00913086,13.873198
1702800,-0.6000122,4.831731
1703700,-1.1099914,0.87439907
1704600,-1.6311096,0
1705500,-2.0366578,0
1706400,-2.199988,0
1707300,-2.199988,0
1708200,-2.199988,0
1709100,-2.199988,0
1710000,-2.199988,0
1710900,-2.199988,0
1711800,-2.199988,0
1712700,-2.199988,0
1713600,-2.199988,0
1714500,-2.028113,0
1715400,-1.65,0
1716300,-1.2718872,0
1717200,-1.1000122,0
1718100,-1.1000122,0
1719000,-1.1000122,0
1719900,-1.1000122,0
1720800,-1.1000122,0
1721700,-1.1000122,0
1722600,-1.1000122,0
1723500,-1.1000122,0
1724400,-1.1000122,0
1725300,-1.1000122,0
1726200,-1.1000122,0
1727100,-1.1000122,0
1728000,-1.1000122,0
1728900,-1.1000122,0
1729800,-1.1000122,0
1730700,-1.1000122,0
1731600,-1.1000122,0
1732500,-1.1000122,0
1733400,-1.1000122,0
1734300,-1.1000122,0
1735200,-1.1000122,0
1736100,-1.0218872,0
1737000,-0.8500122,0
1737900,-0.6781372,0
1738800,-0.6000122,0
1739700,-0.6000122,0
1740600,-0.6000122,0
1741500,-0.6000122,0
1742400,-0.6000122,0
1743300,-0.6000122,0
1744200,-0.6000122,0
1745100,-0.6000122,0
1746000,-0.6000122,0
1746900,-0.6000122,0
1747800,-0.6000122,0
1748700,-0.6000122,0
1749600,-0.6000122,0
1750500,-0.6000122,0
1751400,-0.6000122,0
1752300,-0.6000122,0
1753200,-0.6000122,1.21
1754100,-0.478125,7.54875
1755000,-0.1749939,22
1755900,0.2156311,42.335094
1756800,0.6,63.813583
1757700,0.9568726,85.885284
1758600,1.3349854,108
1759500,1.7456299,130.02
1760400,2.200006,152.18387
1761300,2.8238463,174.50578
1762200,3.6169372,197
1763100,4.401544,225.45412
1764000,4.999994,261.20923
1764900,5.4401183,297.6097
1765800,5.869165,328
1766700,6.288629,349.87997
1767600,6.700006,364.51324
1768500,7.116113,370.8899
1769400,7.53515,368
1770300,7.936609,359.1203
1771200,8.300013,348.51392
1772100,8.607538,336.65057
1773000,8.874292,324
1773900,9.128901,310.6744
1774800,9.399988,296.35272
1775700,9.693079,280.85468
1776600,9.99267,264
1777500,10.295923,232.74896
1778400,10.6,185.42369
1779300,10.969873,138.88657
1780200,11.416071,110
1781100,11.854242,100.36754
1782000,12.2000065,96.670586
1782900,12.208185,93.388336
1783800,11.858759,85
1784700,11.404932,70.85095
1785600,11.1,55.300842
1786500,11.2069645,40.350315
1787400,11.581354,28
1788300,11.865046,17.784374
1789200,11.7000065,8.808333
1790100,10.726221,2.428125
1791000,9.1453495,0
1791900,7.441797,0
1792800,6.1,0
1793700,5.0765014,0
1794600,4.095117,0
1795500,3.291162,0
1796400,2.800012,0
1797300,2.5433288,0
1798200,2.3551574,0
1799100,2.2394347,0
1800000,2.200006,0
1800900,2.200006,0
1801800,2.200006,0
1802700,2.200006,0
1803600,2.200006,0
1804500,2.200006,0
1805400,2.200006,0
1806300,2.200006,0
1807200,2.200006,0
1808100,2.200006,0
1809000,2.200006,0
1809900,2.200006,0
1810800,2.200006,0
1811700,2.121881,0
1812600,1.9500061,0
1813500,1.7781311,0
1814400,1.7000061,0
1815300,1.7000061,0
1816200,1.7000061,0
1817100,1.7000061,0
1818000,1.7000061,0
1818900,1.7000061,0
1819800,1.7000061,0
1820700,1.7000061,0
1821600,1.7000061,0
1822500,1.6318299,0
1823400,1.4681946,0
1824300,1.2704407,0
1825200,1.1,0
1826100,0.94518435,0
1827000,0.78182375,0
1827900,0.6525513,0
1828800,0.6,0
1829700,0.6,0
1830600,0.6,0
1831500,0.6,0
1832400,0.6,0
1833300,0.6,0
1834200,0.6,0
1835100,0.6,0
1836000,0.6,0
1836900,0.678125,0
