Time|s,walCap.T|degC,zon.T|degC
1.3491e+07,36.997185,37.006767
1.34919e+07,36.98989,36.999413
1.34928e+07,36.982872,36.99218
1.34937e+07,36.976524,36.985252
1.34946e+07,36.971275,36.978935
1.34955e+07,36.967888,36.973686
1.34964e+07,36.967644,36.97036
1.34973e+07,36.971184,36.96978
1.34982e+07,36.978447,36.972557
1.34991e+07,36.988792,36.97872
1.35e+07,37.001884,36.98797
1.35009e+07,37.017387,37.000023
1.35018e+07,37.03472,37.01452
1.35027e+07,37.053,37.030876
1.35036e+07,37.07183,37.048454
1.35045e+07,37.091026,37.066795
1.35054e+07,37.110558,37.085716
1.35063e+07,37.130302,37.105003
1.35072e+07,37.15017,37.124596
1.35081e+07,37.170036,37.14434
1.3509e+07,37.190178,37.164238
1.35099e+07,37.21099,37.18441
1.35108e+07,37.23269,37.205223
1.35117e+07,37.255272,37.22677
1.35126e+07,37.27865,37.249138
1.35135e+07,37.302788,37.27227
1.35144e+07,37.32769,37.296165
1.35153e+07,37.353386,37.320854
1.35162e+07,37.379753,37.346275
1.35171e+07,37.406456,37.372337
1.3518e+07,37.43209,37.39846
1.35189e+07,37.45562,37.42376
1.35198e+07,37.47738,37.447533
1.35207e+07,37.49868,37.470024
1.35216e+07,37.52038,37.491966
1.35225e+07,37.542656,37.51391
1.35234e+07,37.56536,37.536217
1.35243e+07,37.588158,37.5588
1.35252e+07,37.61062,37.581413
1.35261e+07,37.63247,37.603752
1.3527e+07,37.653862,37.625664
1.35279e+07,37.675316,37.64727
1.35288e+07,37.697685,37.66903
1.35297e+07,37.721428,37.69152
1.35306e+07,37.74624,37.71505
1.35315e+07,37.77099,37.73931
1.35324e+07,37.79461,37.763573
1.35333e+07,37.81658,37.78698
1.35342e+07,37.83715,37.809135
1.35351e+07,37.857323,37.830254
1.3536e+07,37.878136,37.851036
1.35369e+07,37.899834,37.872093
1.35378e+07,37.9215,37.893547
1.35387e+07,37.941826,37.914787
1.35396e+07,37.960075,37.93493
1.35405e+07,37.97616,37.953392
1.35414e+07,37.990196,37.969963
1.35423e+07,38.002495,37.984642
1.35432e+07,38.013206,37.99755
1.35441e+07,38.02236,38.00878
1.3545e+07,38.029808,38.018394
1.35459e+07,38.03521,38.026268
1.35468e+07,38.03768,38.031944
1.35477e+07,38.0371,38.034996
1.35486e+07,38.034355,38.035393
1.35495e+07,38.030937,38.033836
1.35504e+07,38.027397,38.031242
1.35513e+07,38.023857,38.0281
1.35522e+07,38.02038,38.024742
1.35531e+07,38.01702,38.021385
1.3554e+07,38.013725,38.01803
1.35549e+07,38.01052,38.014763
1.35558e+07,38.007347,38.011528
1.35567e+07,38.004204,38.008324
1.35576e+07,38.00109,38.00518
1.35585e+07,37.99798,38.002037
1.35594e+07,37.994865,37.998894
1.35603e+07,37.99169,37.99575
1.35612e+07,37.988457,37.992577
1.35621e+07,37.98516,37.989372
1.3563e+07,37.981804,37.986076
1.35639e+07,37.978355,37.98272
1.35648e+07,37.974846,37.9793
1.35657e+07,37.971214,37.975822
1.35666e+07,37.96746,37.97222
1.35675e+07,37.963615,37.9685
1.35684e+07,37.959618,37.964653
1.35693e+07,37.95562,37.960747
1.35702e+07,37.95156,37.95678
1.35711e+07,37.947533,37.95275
1.3572e+07,37.943474,37.948723
1.35729e+07,37.939476,37.944695
1.35738e+07,37.93551,37.940697
1.35747e+07,37.931602,37.93673
1.35756e+07,37.927696,37.932793
1.35765e+07,37.92379,37.928856
1.35774e+07,37.919792,37.92492
1.35783e+07,37.915764,37.92092
1.35792e+07,37.911705,37.916924
1.35801e+07,37.907738,37.912926
1.3581e+07,37.903893,37.90899
1.35819e+07,37.900414,37.905205
1.35828e+07,37.89776,37.901848
1.35837e+07,37.896233,37.899193
1.35846e+07,37.89541,37.89733
1.35855e+07,37.894646,37.89608
1.35864e+07,37.89312,37.89489
1.35873e+07,37.890404,37.89318
1.35882e+07,37.886864,37.890648
1.35891e+07,37.883263,37.887505
1.359e+07,37.879967,37.88421
1.35909e+07,37.876976,37.881004
1.35918e+07,37.87417,37.877983
1.35927e+07,37.87136,37.875084
1.35936e+07,37.86846,37.872215
1.35945e+07,37.86541,37.869286
1.35954e+07,37.862175,37.866234
1.35963e+07,37.858788,37.86303
1.35972e+07,37.855217,37.859673
1.35981e+07,37.851494,37.856163
1.3599e+07,37.84771,37.8525
1.35999e+07,37.843895,37.848778
1.36008e+07,37.84005,37.844994
1.36017e+07,37.836205,37.84118
1.36026e+07,37.832207,37.837303
1.36035e+07,37.827904,37.833275
1.36044e+07,37.823296,37.829033
1.36053e+07,37.818443,37.824516
1.36062e+07,37.8135,37.819756
1.36071e+07,37.808495,37.814903
1.3608e+07,37.80355,37.80996
1.36089e+07,37.79873,37.805046
1.36098e+07,37.79403,37.800224
1.36107e+07,37.789482,37.795494
1.36116e+07,37.78512,37.790947
1.36125e+07,37.780876,37.786522
1.36134e+07,37.776787,37.78225
1.36143e+07,37.773094,37.77819
1.36152e+07,37.770103,37.77456
1.36161e+07,37.76803,37.771507
1.3617e+07,37.76696,37.76925
1.36179e+07,37.766594,37.767845
1.36188e+07,37.76687,37.767235
1.36197e+07,37.767723,37.767265
1.36206e+07,37.76931,37.767967
1.36215e+07,37.77175,37.7694
1.36224e+07,37.77523,37.77166
1.36233e+07,37.779778,37.774895
1.36242e+07,37.785362,37.779167
1.36251e+07,37.79174,37.784386
1.3626e+07,37.79873,37.79046
1.36269e+07,37.806023,37.79711
1.36278e+07,37.813255,37.8041
1.36287e+07,37.819847,37.811028
1.36296e+07,37.82476,37.817345
1.36305e+07,37.827354,37.822227
1.36314e+07,37.82769,37.825188
1.36323e+07,37.82656,37.826225
1.36332e+07,37.824455,37.825798
1.36341e+07,37.821495,37.82421
1.3635e+07,37.817924,37.82171
1.36359e+07,37.81414,37.818535
1.36368e+07,37.810234,37.814995
1.36377e+07,37.806236,37.81121
1.36386e+07,37.802177,37.807304
1.36395e+07,37.798058,37.803307
1.36404e+07,37.793907,37.799217
1.36413e+07,37.789726,37.795097
1.36422e+07,37.785576,37.790947
1.36431e+07,37.781425,37.786797
1.3644e+07,37.777275,37.782646
1.36449e+07,37.773125,37.778496
1.36458e+07,37.768974,37.774345
1.36467e+07,37.764824,37.770195
1.36476e+07,37.760674,37.766045
1.36485e+07,37.756523,37.761894
1.36494e+07,37.752373,37.757774
1.36503e+07,37.748253,37.753624
1.36512e+07,37.744102,37.749474
1.36521e+07,37.73992,37.745323
1.3653e+07,37.73568,37.741142
1.36539e+07,37.731316,37.73687
1.36548e+07,37.72689,37.732536
1.36557e+07,37.722435,37.728172
1.36566e+07,37.71792,37.723717
1.36575e+07,37.71334,37.71923
1.36584e+07,37.708794,37.714714
1.36593e+07,37.704216,37.710136
1.36602e+07,37.6997,37.70562
1.36611e+07,37.695244,37.701103
1.3662e+07,37.69082,37.696617
1.36629e+07,37.686333,37.69216
1.36638e+07,37.681816,37.687645
1.36647e+07,37.67733,37.68316
1.36656e+07,37.672874,37.678673
1.36665e+07,37.668633,37.67428
1.36674e+07,37.664787,37.670067
1.36683e+07,37.66204,37.666344
1.36692e+07,37.66198,37.663902
1.36701e+07,37.66552,37.66381
1.3671e+07,37.6726,37.66674
1.36719e+07,37.682274,37.67269
1.36728e+07,37.694237,37.68139
1.36737e+07,37.708275,37.692436
1.36746e+07,37.72396,37.70562
1.36755e+07,37.740837,37.720512
1.36764e+07,37.75866,37.73681
1.36773e+07,37.777214,37.754143
1.36782e+07,37.79638,37.7723
1.36791e+07,37.81594,37.79113
1.368e+07,37.835808,37.81048
1.36809e+07,37.855858,37.83013
1.36818e+07,37.87603,37.85006
1.36827e+07,37.896477,37.87017
1.36836e+07,37.917534,37.890648
1.36845e+07,37.939384,37.911644
1.36854e+07,37.961906,37.933342
1.36863e+07,37.98394,37.955406
1.36872e+07,38.003014,37.976707
1.36881e+07,38.017326,37.995445
1.3689e+07,38.027733,38.01043
1.36899e+07,38.03707,38.022514
1.36908e+07,38.04766,38.03344
1.36917e+07,38.060234,38.044792
1.36926e+07,38.074394,38.057335
1.36935e+07,38.08828,38.070763
1.36944e+07,38.099754,38.083794
1.36953e+07,38.107903,38.094963
1.36962e+07,38.11355,38.10369
1.36971e+07,38.119682,38.11068
1.3698e+07,38.13201,38.11886
1.36989e+07,38.15267,38.13183
1.36998e+07,38.178856,38.15084
1.37007e+07,38.203636,38.173637
1.37016e+07,38.220116,38.195213
1.37025e+07,38.22619,38.21084
1.37034e+07,38.22457,38.218803
1.37043e+07,38.221123,38.220848
1.37052e+07,38.21743,38.219902
1.37061e+07,38.213432,38.21737
1.3707e+07,38.209404,38.214043
1.37079e+07,38.205284,38.21029
1.37088e+07,38.201164,38.206352
1.37097e+07,38.197075,38.202324
1.37106e+07,38.193047,38.198265
1.37115e+07,38.18914,38.194298
1.37124e+07,38.185326,38.19036
1.37133e+07,38.181602,38.186516
1.37142e+07,38.17791,38.182762
1.37151e+07,38.174187,38.17904
1.3716e+07,38.17031,38.175255
1.37169e+07,38.166283,38.17141
1.37178e+07,38.16195,38.16735
1.37187e+07,38.15725,38.163048
1.37196e+07,38.152275,38.15847
1.37205e+07,38.147026,38.153557
1.37214e+07,38.141563,38.1484
1.37223e+07,38.13601,38.14306
1.37232e+07,38.130363,38.137566
1.37241e+07,38.124657,38.13195
1.3725e+07,38.11892,38.126305
1.37259e+07,38.11315,38.120598
1.37268e+07,38.107353,38.11483
1.37277e+07,38.101463,38.10903
1.37286e+07,38.09542,38.10314
1.37295e+07,38.089195,38.09713
1.37304e+07,38.082787,38.090935
1.37313e+07,38.076317,38.084618
1.37322e+07,38.069817,38.07821
1.37331e+07,38.063347,38.07174
1.3734e+07,38.056877,38.06527
1.37349e+07,38.05047,38.05883
1.37358e+07,38.04409,38.05239
1.37367e+07,38.037743,38.046013
1.37376e+07,38.031425,38.039665
1.37385e+07,38.02517,38.033348
1.37394e+07,38.018944,38.02706
1.37403e+07,38.01278,38.020836
1.37412e+07,38.006645,38.01464
1.37421e+07,38.00054,38.008507
1.3743e+07,37.994408,38.002342
1.37439e+07,37.988304,37.99624
1.37448e+07,37.9822,37.990105
1.37457e+07,37.976128,37.98403
1.37466e+07,37.970085,37.97796
1.37475e+07,37.964073,37.971916
1.37484e+07,37.958122,37.965904
1.37493e+07,37.95214,37.959923
1.37502e+07,37.94622,37.95394
1.37511e+07,37.9403,37.94799
1.3752e+07,37.93441,37.94207
1.37529e+07,37.92855,37.93618
1.37538e+07,37.922752,37.93032
1.37547e+07,37.917015,37.924522
1.37556e+07,37.9114,37.918785
1.37565e+07,37.905846,37.91314
1.37574e+07,37.900352,37.907555
1.37583e+07,37.89489,37.90203
1.37592e+07,37.88949,37.896538
1.37601e+07,37.884117,37.891106
1.3761e+07,37.878746,37.885735
1.37619e+07,37.873436,37.880363
1.37628e+07,37.868156,37.875053
1.37637e+07,37.862907,37.869743
1.37646e+07,37.85775,37.864525
1.37655e+07,37.852684,37.859367
1.37664e+07,37.84768,37.85427
1.37673e+07,37.842735,37.849236
1.37682e+07,37.83779,37.84423
1.37691e+07,37.83306,37.839348
1.377e+07,37.82894,37.83471
1.37709e+07,37.825676,37.83062
1.37718e+07,37.823143,37.82717
1.37727e+07,37.820793,37.824272
1.37736e+07,37.818016,37.821556
1.37745e+07,37.814568,37.818596
1.37754e+07,37.810875,37.81533
1.37763e+07,37.807274,37.81185
1.37772e+07,37.803856,37.808342
1.37781e+07,37.80059,37.804924
1.3779e+07,37.797478,37.80166
1.37799e+07,37.794395,37.798454
1.37808e+07,37.791374,37.795372
1.37817e+07,37.788322,37.79229
1.37826e+07,37.78527,37.789238
1.37835e+07,37.782127,37.786156
1.37844e+07,37.778862,37.783012
1.37853e+07,37.775505,37.779778
1.37862e+07,37.772087,37.77645
1.37871e+07,37.76931,37.773247
1.3788e+07,37.769157,37.770927
1.37889e+07,37.773155,37.77099
1.37898e+07,37.780937,37.774345
1.37907e+07,37.79107,37.780876
1.37916e+07,37.802727,37.789818
1.37925e+07,37.81524,37.80053
1.37934e+07,37.827843,37.81225
1.37943e+07,37.839348,37.82418
1.37952e+07,37.848747,37.83529
1.37961e+07,37.855522,37.84469
1.3797e+07,37.86007,37.851982
1.37979e+07,37.863304,37.857353
1.37988e+07,37.865715,37.86132
1.37997e+07,37.86727,37.86419
1.38006e+07,37.86788,37.86605
1.38015e+07,37.86724,37.866905
1.38024e+07,37.865105,37.86651
1.38033e+07,37.861534,37.86474
1.38042e+07,37.856956,37.861687
1.38051e+07,37.852043,37.85769
1.3806e+07,37.8471,37.853172
1.38069e+07,37.842125,37.84838
1.38078e+07,37.83712,37.8435
1.38087e+07,37.832085,37.838554
1.38096e+07,37.82699,37.83355
1.38105e+07,37.82189,37.828484
1.38114e+07,37.816856,37.82345
1.38123e+07,37.811882,37.818413
1.38132e+07,37.80694,37.813408
1.38141e+07,37.801994,37.808434
1.3815e+07,37.79696,37.80346
1.38159e+07,37.791893,37.798424
1.38168e+07,37.786797,37.79339
1.38177e+07,37.7817,37.788292
1.38186e+07,37.776573,37.783226
1.38195e+07,37.771477,37.7781
1.38204e+07,37.76638,37.773003
1.38213e+07,37.761314,37.767937
1.38222e+07,37.75631,37.76287
1.38231e+07,37.751335,37.757866
1.3824e+07,37.74642,37.75289
1.38249e+07,37.74154,37.747948
1.38258e+07,37.736687,37.743034
1.38267e+07,37.731865,37.73815
1.38276e+07,37.727074,37.73333
1.38285e+07,37.722313,37.72854
1.38294e+07,37.717552,37.723747
1.38303e+07,37.71276,37.718956
1.38312e+07,37.70803,37.714195
1.38321e+07,37.70333,37.709465
1.3833e+07,37.698753,37.704796
1.38339e+07,37.694298,37.70022
1.38348e+07,37.689964,37.695732
1.38357e+07,37.68566,37.691307
1.38366e+07,37.68136,37.686974
1.38375e+07,37.676994,37.68264
1.38384e+07,37.67263,37.678276
1.38393e+07,37.668297,37.673943
1.38402e+07,37.663994,37.66961
1.38411e+07,37.659843,37.665367
1.3842e+07,37.655846,37.661186
1.38429e+07,37.652,37.657158
1.38438e+07,37.648308,37.653282
1.38447e+07,37.644585,37.649467
1.38456e+07,37.6408,37.645683
1.38465e+07,37.636864,37.641838
1.38474e+07,37.632927,37.637962
1.38483e+07,37.62908,37.634117
1.38492e+07,37.625237,37.63024
1.38501e+07,37.62127,37.626335
1.3851e+07,37.61709,37.622337
1.38519e+07,37.612633,37.618156
1.38528e+07,37.607994,37.61376
1.38537e+07,37.603264,37.609215
1.38546e+07,37.598442,37.604576
1.38555e+07,37.5935,37.599785
1.38564e+07,37.5884,37.59487
1.38573e+07,37.58303,37.589775
1.38582e+07,37.577415,37.584465
1.38591e+07,37.571587,37.57894
1.386e+07,37.565605,37.573204
1.38609e+07,37.559593,37.567314
1.38618e+07,37.55358,37.561363
1.38627e+07,37.5476,37.55538
1.38636e+07,37.54162,37.54937
1.38645e+07,37.535637,37.54339
1.38654e+07,37.529594,37.537407
1.38663e+07,37.523582,37.531395
1.38672e+07,37.51754,37.525383
1.38681e+07,37.511528,37.51934
1.3869e+07,37.505486,37.51333
1.38699e+07,37.499474,37.507286
1.38708e+07,37.49343,37.501274
1.38717e+07,37.48736,37.49523
1.38726e+07,37.481285,37.48916
1.38735e+07,37.47512,37.483055
1.38744e+07,37.468956,37.47692
1.38753e+07,37.46276,37.470787
1.38762e+07,37.456566,37.464592
1.38771e+07,37.45037,37.458427
1.3878e+07,37.444267,37.452263
1.38789e+07,37.438133,37.4461
1.38798e+07,37.43206,37.439964
1.38807e+07,37.425957,37.43386
1.38816e+07,37.419853,37.427757
1.38825e+07,37.41378,37.421684
1.38834e+07,37.407677,37.41558
1.38843e+07,37.401573,37.409477
1.38852e+07,37.3955,37.403404
1.38861e+07,37.389427,37.39733
1.3887e+07,37.383354,37.39126
1.38879e+07,37.37728,37.385185
1.38888e+07,37.37121,37.37908
1.38897e+07,37.365105,37.37301
1.38906e+07,37.35903,37.366936
1.38915e+07,37.35296,37.360863
1.38924e+07,37.346886,37.35479
1.38933e+07,37.340874,37.348717
1.38942e+07,37.33483,37.342705
1.38951e+07,37.32882,37.336662
1.3896e+07,37.322716,37.33059
1.38969e+07,37.31655,37.324486
1.38978e+07,37.310204,37.31829
1.38987e+07,37.303703,37.311974
1.38996e+07,37.29705,37.305504
1.39005e+07,37.290215,37.29888
1.39014e+07,37.283257,37.292107
1.39023e+07,37.276146,37.28521
1.39032e+07,37.268913,37.27816
1.39041e+07,37.26156,37.27099
1.3905e+07,37.254173,37.263695
1.39059e+07,37.24688,37.2564
1.39068e+07,37.239708,37.249138
1.39077e+07,37.232597,37.241936
1.39086e+07,37.22561,37.234825
1.39095e+07,37.21871,37.227806
1.39104e+07,37.211845,37.220848
1.39113e+07,37.20498,37.21392
1.39122e+07,37.198112,37.207054
1.39131e+07,37.191277,37.200188
1.3914e+07,37.18444,37.19332
1.39149e+07,37.177574,37.186485
1.39158e+07,37.17074,37.17965
1.39167e+07,37.163902,37.172813
1.39176e+07,37.157066,37.165947
1.39185e+07,37.15023,37.15911
1.39194e+07,37.143394,37.152275
1.39203e+07,37.13659,37.14544
1.39212e+07,37.129753,37.138634
1.39221e+07,37.122917,37.131798
1.3923e+07,37.11611,37.12496
1.39239e+07,37.109276,37.118156
1.39248e+07,37.10247,37.11132
1.39257e+07,37.095634,37.104515
1.39266e+07,37.0888,37.09768
1.39275e+07,37.082146,37.090904
1.39284e+07,37.076286,37.084404
1.39293e+07,37.07186,37.078667
1.39302e+07,37.069206,37.07412
1.39311e+07,37.068565,37.07119
1.3932e+07,37.07009,37.07012
1.39329e+07,37.073875,37.07116
1.39338e+07,37.079704,37.074272
1.39347e+07,37.087334,37.07943
1.39356e+07,37.09655,37.08642
1.39365e+07,37.10714,37.095024
1.39374e+07,37.11898,37.105064
1.39383e+07,37.13189,37.116386
1.39392e+07,37.145775,37.12887
1.39401e+07,37.160606,37.142418
1.3941e+07,37.17626,37.156883
1.39419e+07,37.19274,37.172234
1.39428e+07,37.209984,37.18844
1.39437e+07,37.22793,37.205406
1.39446e+07,37.246513,37.223106
1.39455e+07,37.265617,37.241447
1.39464e+07,37.28521,37.260338
1.39473e+07,37.305138,37.279716
1.39482e+07,37.32537,37.29949
1.39491e+07,37.345848,37.319603
1.395e+07,37.36651,37.33996
1.39509e+07,37.387352,37.360527
1.39518e+07,37.408348,37.38128
1.39527e+07,37.429466,37.402184
1.39536e+07,37.450493,37.42318
1.39545e+07,37.471245,37.444145
1.39554e+07,37.491386,37.464836
1.39563e+07,37.50988,37.484764
1.39572e+07,37.52462,37.502953
1.39581e+07,37.53396,37.517693
1.3959e+07,37.539085,37.52813
1.39599e+07,37.543053,37.53518
1.39608e+07,37.547447,37.540672
1.39617e+07,37.552544,37.54583
1.39626e+07,37.558037,37.55108
1.39635e+07,37.563225,37.55642
1.39644e+07,37.56762,37.561485
1.39653e+07,37.570976,37.56585
1.39662e+07,37.57363,37.56945
1.39671e+07,37.576225,37.57244
1.3968e+07,37.579735,37.575493
1.39689e+07,37.584557,37.579155
1.39698e+07,37.59011,37.583702
1.39707e+07,37.595207,37.588768
1.39716e+07,37.59884,37.593407
1.39725e+07,37.600883,37.597008
1.39734e+07,37.601616,37.599358
1.39743e+07,37.601463,37.600548
1.39752e+07,37.6007,37.600822
1.39761e+07,37.599358,37.600365
1.3977e+07,37.597404,37.599266
1.39779e+07,37.59484,37.597527
1.39788e+07,37.591667,37.595146
1.39797e+07,37.587852,37.592155
1.39806e+07,37.58352,37.588554
1.39815e+07,37.57888,37.584465
1.39824e+07,37.573967,37.57998
1.39833e+07,37.56878,37.575188
1.39842e+07,37.563316,37.57012
1.39851e+07,37.557518,37.56472
1.3986e+07,37.551476,37.559044
1.39869e+07,37.54528,37.553123
1.39878e+07,37.539024,37.54702
1.39887e+07,37.532738,37.540825
1.39896e+07,37.52645,37.53457
1.39905e+07,37.520103,37.528282
1.39914e+07,37.513664,37.521965
1.39923e+07,37.507164,37.515526
1.39932e+07,37.500572,37.509056
1.39941e+07,37.49395,37.502495
1.3995e+07,37.487328,37.495903
1.39959e+07,37.480675,37.48931
1.39968e+07,37.474083,37.48269
1.39977e+07,37.46749,37.476067
1.39986e+07,37.46096,37.469505
1.39995e+07,37.45449,37.462975
1.40004e+07,37.44805,37.456474
1.40013e+07,37.44155,37.449974
1.40022e+07,37.43493,37.443443
1.40031e+07,37.428123,37.43679
1.4004e+07,37.421257,37.430077
1.40049e+07,37.41439,37.42327
1.40058e+07,37.407616,37.416466
1.40067e+07,37.400932,37.40969
1.40076e+07,37.39434,37.403008
1.40085e+07,37.387688,37.396355
1.40094e+07,37.380882,37.38964
1.40103e+07,37.374016,37.382835
1.40112e+07,37.36724,37.37606
1.40121e+07,37.36077,37.369347
1.4013e+07,37.355003,37.36297
1.40139e+07,37.3507,37.357323
1.40148e+07,37.349144,37.35314
1.40157e+07,37.351067,37.351402
1.40166e+07,37.356346,37.352684
1.40175e+07,37.36419,37.356895
1.40184e+07,37.37423,37.36376
1.40193e+07,37.386375,37.37298
1.40202e+07,37.400536,37.38439
1.40211e+07,37.416496,37.39782
1.4022e+07,37.433983,37.41308
1.40229e+07,37.452812,37.429955
1.40238e+07,37.47268,37.448204
1.40247e+07,37.49334,37.467552
1.40256e+07,37.514397,37.487755
1.40265e+07,37.535393,37.508446
1.40274e+07,37.55578,37.529106
1.40283e+07,37.575005,37.54934
1.40292e+07,37.59246,37.568504
1.40301e+07,37.60778,37.586113
1.4031e+07,37.62124,37.60192
1.40319e+07,37.633415,37.61602
1.40328e+07,37.64483,37.628807
1.40337e+07,37.655663,37.64071
1.40346e+07,37.66564,37.651787
1.40355e+07,37.674156,37.66189
1.40364e+07,37.680107,37.670433
1.40373e+07,37.683067,37.67669
1.40382e+07,37.68374,37.680412
1.40391e+07,37.684135,37.682243
1.404e+07,37.687004,37.68392
1.40409e+07,37.69378,37.68746
1.40418e+07,37.703484,37.693718
1.40427e+07,37.714104,37.7022
1.40436e+07,37.724815,37.711815
1.40445e+07,37.735863,37.7221
1.40454e+07,37.74746,37.732964
1.40463e+07,37.75985,37.74447
1.40472e+07,37.773033,37.756676
1.40481e+07,37.786858,37.769615
1.4049e+07,37.801292,37.783226
1.40499e+07,37.816246,37.797417
1.40508e+07,37.831596,37.812157
1.40517e+07,37.84713,37.827293
1.40526e+07,37.86251,37.842583
1.40535e+07,37.876915,37.85769
1.40544e+07,37.888725,37.871727
1.40553e+07,37.896812,37.883476
1.40562e+07,37.90139,37.892204
1.40571e+07,37.903435,37.89785
1.4058e+07,37.903496,37.900963
1.40589e+07,37.901848,37.90188
1.40598e+07,37.89904,37.901054
1.40607e+07,37.895714,37.89898
1.40616e+07,37.892387,37.896202
1.40625e+07,37.889366,37.89321
1.40634e+07,37.886406,37.89025
1.40643e+07,37.88302,37.8872
1.40652e+07,37.878838,37.88375
1.40661e+07,37.873833,37.87966
1.4067e+07,37.868217,37.87487
1.40679e+07,37.86239,37.86953
1.40688e+07,37.8565,37.863914
1.40697e+07,37.850517,37.858116
1.40706e+07,37.844505,37.852226
1.40715e+07,37.83837,37.846214
1.40724e+07,37.832176,37.84014
1.40733e+07,37.82592,37.833977
1.40742e+07,37.819633,37.82775
1.40751e+07,37.813316,37.821495
1.4076e+07,37.80694,37.815178
1.40769e+07,37.80056,37.80883
1.40778e+07,37.79412,37.80242
1.40787e+07,37.78765,37.796013
1.40796e+07,37.78118,37.789574
1.40805e+07,37.77465,37.783104
1.40814e+07,37.76815,37.776604
1.40823e+07,37.76162,37.770103
1.40832e+07,37.75506,37.763542
1.40841e+07,37.748466,37.75698
1.4085e+07,37.741753,37.75036
1.40859e+07,37.734917,37.743675
1.40868e+07,37.72799,37.73687
1.40877e+07,37.72097,37.729973
1.40886e+07,37.71392,37.722984
1.40895e+07,37.70687,37.715965
1.40904e+07,37.699883,37.708977
1.40913e+07,37.692986,37.70202
1.40922e+07,37.68624,37.695152
1.40931e+07,37.67962,37.688377
1.4094e+07,37.673088,37.681725
1.40949e+07,37.66665,37.675133
1.40958e+07,37.66021,37.668633
